,AVt_cb2018_z014_u3_ID2732,AVpdf_cb2018_z014_u3_ID2732,AVt_modp020_chabrier_MW_phi0.50_ID2732,AVpdf_modp020_chabrier_MW_phi0.50_ID2732,AVt_cb2018_z014_u3_ID816,AVpdf_cb2018_z014_u3_ID816,AVt_modp020_chabrier_MW_phi0.50_ID816,AVpdf_modp020_chabrier_MW_phi0.50_ID816
0,0.0,0.14413354607442538,1.1047737547196448e-06,0.21827279059823113,0.0,0.40503266534746485,1.1047737547196448e-06,0.4736464132824379
1,0.02354330716170664,0.20804223705684502,0.023623143065846272,0.280076022375877,0.02354330716170664,0.5137444027364613,0.023623143065846272,0.5895688560021208
2,0.04708661432341328,0.29015834584034206,0.04724518135793783,0.3496297082762202,0.04708661432341328,0.6341829298321161,0.04724518135793783,0.7123590975544658
3,0.07062992148511991,0.3928662200340829,0.07086721965002937,0.4257787037355492,0.07062992148511991,0.7654722119241867,0.07086721965002937,0.837839642092105
4,0.09417322864682656,0.5172174969282436,0.09448925794212093,0.506917053754351,0.09417322864682656,0.906968102672839,0.09448925794212093,0.9625051602873793
5,0.1177165358085332,0.6609551742375562,0.11811129623421247,0.5910923667659079,0.1177165358085332,1.0555834964416972,0.11811129623421247,1.0829761253033563
6,0.14125984297023983,0.8209421005127653,0.14173333452630404,0.6761718825335726,0.14125984297023983,1.2099783370206145,0.14173333452630404,1.1973923079539104
7,0.16480315013194646,0.9916442361560981,0.1653553728183956,0.759770169146879,0.16480315013194646,1.3680341209071252,0.1653553728183956,1.3040953738178644
8,0.18834645729365312,1.164393476187904,0.18897741111048716,0.8396918973810311,0.18834645729365312,1.5252523745827529,0.18897741111048716,1.402726626244401
9,0.21188976445535976,1.3301942449848427,0.2125994494025787,0.9139990819392078,0.21188976445535976,1.6782516278013788,0.2125994494025787,1.4930681896674813
10,0.2354330716170664,1.4796867390485717,0.23622148769467025,0.9808092136358743,0.2354330716170664,1.8229395724718935,0.23622148769467025,1.5750232141845013
11,0.25897637877877305,1.6035870495457143,0.2598435259867618,1.0391393121053352,0.25897637877877305,1.9539857695867964,0.2598435259867618,1.648693282788456
12,0.28251968594047966,1.6959255598809604,0.28346556427885333,1.0884219183448236,0.28251968594047966,2.067161884858284,0.28346556427885333,1.7138897819425267
13,0.3060629931021863,1.7528906053742488,0.3070876025709449,1.1284924239518077,0.3060629931021863,2.157375747486837,0.3070876025709449,1.7699091967237008
14,0.3296063002638929,1.7746771517399054,0.33070964086303645,1.1600187791643615,0.3296063002638929,2.220250684981058,0.33070964086303645,1.8155116456756766
15,0.3531496074255996,1.764685310247428,0.354331679155128,1.183851808860706,0.3531496074255996,2.25177461061611,0.354331679155128,1.8488459658142897
16,0.37669291458730625,1.727511548874529,0.37795371744721956,1.2013668779946514,0.37669291458730625,2.248426617900287,0.37795371744721956,1.8680999572883679
17,0.40023622174901285,1.6699353208458216,0.4015757557393111,1.213625582406702,0.40023622174901285,2.207799084682711,0.4015757557393111,1.870684305402222
18,0.4237795289107195,1.5992248936706674,0.4251977940314026,1.2219754462009744,0.4237795289107195,2.129957723683884,0.4251977940314026,1.8542180367055066
19,0.4473228360724261,1.5214074223301406,0.4488198323234942,1.2276220098957134,0.4473228360724261,2.016473053407347,0.4488198323234942,1.8170083122975969
20,0.4708661432341328,1.4424927769006395,0.47244187061558574,1.2319471396783863,0.4708661432341328,1.8713190593672246,0.47244187061558574,1.7578409429096804
21,0.49440945039583944,1.3678314277010546,0.49606390890767726,1.2363764232737593,0.49440945039583944,1.7012818002244716,0.49606390890767726,1.6770897623953258
22,0.5179527575575461,1.3002875659068285,0.5196859471997689,1.2414918733383304,0.5179527575575461,1.5136078906949348,0.5196859471997689,1.5761682451429935
23,0.5414960647192527,1.2427956076536606,0.5433079854918604,1.2484042227016308,0.5414960647192527,1.3176689268278445,0.5433079854918604,1.458167953702783
24,0.5650393718809593,1.1958968032758195,0.566930023783952,1.2575667407260274,0.5650393718809593,1.121429112901338,0.566930023783952,1.3267633506465297
25,0.5885826790426659,1.157833131033424,0.5905520620760435,1.2688107222406284,0.5885826790426659,0.9317423868358482,0.5905520620760435,1.1868542203810395
26,0.6121259862043726,1.1274858210730494,0.6141741003681351,1.2812356905181406,0.6121259862043726,0.7558414178073518,0.6141741003681351,1.0431998267400142
27,0.6356692933660792,1.1004054623795496,0.6377961386602267,1.2929793064041024,0.6356692933660792,0.5975021613296497,0.6377961386602267,0.9003493581073425
28,0.6592126005277859,1.071473188761608,0.6614181769523182,1.301543070609295,0.6592126005277859,0.4589891099338717,0.6614181769523182,0.7628582741231329
29,0.6827559076894926,1.0371755769262674,0.6850402152444097,1.3038340273277111,0.6827559076894926,0.3427806757885006,0.6850402152444097,0.6341913925559366
30,0.7062992148511992,0.9932753565940606,0.7086622535365013,1.2964479497427515,0.7062992148511992,0.24814818523406443,0.7086622535365013,0.5170890187948655
31,0.7298425220129058,0.9372874733655817,0.7322842918285928,1.2762920273233038,0.7298425220129058,0.17310785810170407,0.7322842918285928,0.413178901929527
32,0.7533858291746125,0.869871322370477,0.7559063301206844,1.2410740870474581,0.7533858291746125,0.1169718496586271,0.7559063301206844,0.3235410348138005
33,0.7769291363363191,0.7919487142824377,0.779528368412776,1.1895062876749753,0.7769291363363191,0.07624177996776256,0.779528368412776,0.24798136583741018
34,0.8004724434980257,0.7059521167148776,0.8031504067048675,1.121875770235919,0.8004724434980257,0.04744349003806087,0.8031504067048675,0.18624499733445338
35,0.8240157506597323,0.6161212327102141,0.826772444996959,1.0395771767250814,0.8240157506597323,0.028644525062065627,0.826772444996959,0.13679935822013295
36,0.847559057821439,0.5259298538562156,0.8503944832890505,0.9454614697982547,0.847559057821439,0.016587593631384352,0.8503944832890505,0.09832472110040498
37,0.8711023649831456,0.4387153278148394,0.8740165215811421,0.8433627451882889,0.8711023649831456,0.008893338015344813,0.8740165215811421,0.06919260966382793
38,0.8946456721448522,0.3579533776055235,0.8976385598732337,0.737330147016231,0.8946456721448522,0.004581435898240285,0.8976385598732337,0.047655206094208154
39,0.918188979306559,0.28522438112917303,0.9212605981653252,0.6314500218105422,0.918188979306559,0.002022962841673069,0.9212605981653252,0.032094453420593236
40,0.9417322864682656,0.22219552401572729,0.9448826364574168,0.5297519161345235,0.9417322864682656,0.0008816989462769535,0.9448826364574168,0.021124355052345875
41,0.9652755936299722,0.16904563568591804,0.9685046747495083,0.43492921847770516,0.9652755936299722,0.0003619301198861438,0.9685046747495083,0.013614024849679274
42,0.9888189007916789,0.12524762278808818,0.9921267130415998,0.34945061088919405,0.9888189007916789,0.00012358425136612896,0.9921267130415998,0.008677831093282023
43,1.0123622079533854,0.09081714724203384,1.0157487513336914,0.27449659900952267,1.0123622079533854,5.02522176037555e-05,1.0157487513336914,0.005486600332508692
44,1.0359055151150922,0.06434731355211737,1.039370789625783,0.21080927396085586,1.0359055151150922,2.126779165936648e-05,1.039370789625783,0.0034254901175156003
45,1.0594488222767988,0.04429523888234301,1.0629928279178744,0.15825403764501222,1.0594488222767988,8.447177292272352e-06,1.0629928279178744,0.0021902985952265384
46,1.0829921294385054,0.029967730510841815,1.0866148662099662,0.11603862685324348,1.0829921294385054,4.085282692772003e-06,1.0866148662099662,0.001443883968956263
47,1.106535436600212,0.019851281013576024,1.1102369045020577,0.08298167039620931,1.106535436600212,2.1003295085036605e-06,1.1102369045020577,0.001024172590236566
48,1.1300787437619186,0.012747091211943725,1.1338589427941492,0.057742710878609,1.1300787437619186,1.0603462730416281e-06,1.1338589427941492,0.0007846767647672028
49,1.1536220509236252,0.008102780332288841,1.1574809810862408,0.0394385162235822,1.1536220509236252,5.671823431338142e-07,1.1574809810862408,0.0006599146387198643
50,1.1771653580853318,0.00504333464337606,1.1811030193783323,0.026253993233659314,1.1771653580853318,3.206044064877183e-07,1.1811030193783323,0.0005918176484954684
51,1.2007086652470387,0.003003464053986441,1.2047250576704238,0.01704650208279011,1.2007086652470387,1.9724584160590593e-07,1.2047250576704238,0.0005572131983530175
52,1.2242519724087453,0.0017972967087191657,1.2283470959625156,0.01084322579237441,1.2242519724087453,1.5660080543729994e-07,1.2283470959625156,0.0005403568221903934
53,1.2477952795704519,0.0010593810975410302,1.2519691342546069,0.006698138180564429,1.2477952795704519,1.412216862827057e-07,1.2519691342546069,0.0005331606451556785
54,1.2713385867321585,0.0005964012357322754,1.2755911725466986,0.004077625284106844,1.2713385867321585,1.3519580292515473e-07,1.2755911725466986,0.0005298614303795682
55,1.294881893893865,0.0003414177314798972,1.29921321083879,0.0024329321780700583,1.294881893893865,1.3382021737914784e-07,1.29921321083879,0.0005285375181346713
56,1.3184252010555717,0.00018683241805036194,1.3228352491308817,0.0014772518945910637,1.3184252010555717,1.3338135087674834e-07,1.3228352491308817,0.0005279971434082323
57,1.3419685082172785,0.00010296597611722855,1.346457287422973,0.000911226866627192,1.3419685082172785,1.3329705795375227e-07,1.346457287422973,0.0005277645203654954
58,1.3655118153789851,5.47099189419063e-05,1.3700793257150647,0.0005924749716487615,1.3655118153789851,1.3327245957065973e-07,1.3700793257150647,0.0005276666059890915
59,1.3890551225406917,2.593516356583932e-05,1.3937013640071563,0.00040988312745465815,1.3890551225406917,1.3326460857909994e-07,1.3937013640071563,0.0005276499795365839
60,1.4125984297023984,1.2945706773150177e-05,1.4173234022992478,0.00031638211544176854,1.4125984297023984,1.3326269558640922e-07,1.4173234022992478,0.0005276442833936814
61,1.436141736864105,6.630502953041782e-06,1.4409454405913393,0.00026689384947936053,1.436141736864105,1.3326240539374793e-07,1.4409454405913393,0.0005276416401017605
62,1.4596850440258116,3.4059039913362188e-06,1.4645674788834309,0.00024407636994620518,1.4596850440258116,1.3326229633985914e-07,1.4645674788834309,0.0005276414203657706
63,1.4832283511875182,1.9177670437297495e-06,1.4881895171755224,0.00023328781383681287,1.4832283511875182,1.3326224929702112e-07,1.4881895171755224,0.0005276414020586869
64,1.506771658349225,1.1216830734759121e-06,1.5118115554676141,0.0002283425700815318,1.506771658349225,1.332622451304834e-07,1.5118115554676141,0.0005276413936431198
65,1.5303149655109316,6.736025887518479e-07,1.5354335937597057,0.0002260240207807868,1.5303149655109316,1.3326224344748012e-07,1.5354335937597057,0.0005276413929718834
66,1.5538582726726382,5.005564606903608e-07,1.5590556320517972,0.00022501384359965203,1.5538582726726382,1.332622434142316e-07,1.5590556320517972,0.0005276413924715726
67,1.5774015798343448,4.341286738593952e-07,1.5826776703438887,0.00022458530325151238,1.5774015798343448,1.3326224339630753e-07,1.5826776703438887,0.000527641392470518
68,1.6009448869960514,4.102581551407603e-07,1.6062997086359803,0.00022442443494986698,1.6009448869960514,1.3326224339208478e-07,1.6062997086359803,0.000527641392470458
69,1.624488194157758,4.0628121878667484e-07,1.6299217469280718,0.00022434867712555623,1.624488194157758,1.3326224339121953e-07,1.6299217469280718,0.0005276413924704232
70,1.6480315013194646,4.0538767264394476e-07,1.6535437852201633,0.00022432136355914528,1.6480315013194646,1.3326224339121953e-07,1.6535437852201633,0.0005276413924703921
71,1.6715748084811715,4.0529025153411834e-07,1.677165823512255,0.0002243094887736774,1.6715748084811715,1.3326224339121953e-07,1.677165823512255,0.0005276413924703887
